Trends in Number of COVID-19 Vaccinations in the US
Date generated: Sat Mar 27 2021 16:15:34 GMT-0400 (EDT)

Date Type,Date,Program,Total Doses Administered Daily,Daily Count People Receiving Dose 1,Daily Count People Receiving Dose 2,Total Doses Administered Cumulative,People Receiving 1 or More Doses Cumulative,People Receiving 2 Doses Cumulative,7-Day Avg Daily Count Dose 1,7-Day Avg Total Doses Daily,7-Day Avg Daily Count Dose 2,Total Doses Administered Daily Change,7-Day Avg Total Doses Administered Daily Change,Daily Count of People Fully Vaccinated,People with at least One Dose Cumulative,People Fully Vaccinated Cumulative,7-Day Avg Daily Count of People Fully Vaccinated
Admin,2021-01-19,US,1273750,930134,328550,20185343,16968153,2872019,783600,957306,163130,null,null,328554,16968153,2872187,163135
Report,2021-01-19,US,null,null,null,null,null,null,null,null,null,621154,886277,null,null,null,null
Admin,2021-01-19,LTC,180249,131978,47572,2167114,2000062,148907,107441,125403,17288,null,null,47572,2000062,148907,17287
Admin,2021-01-20,US,1539094,1127084,394190,21724437,18095237,3266209,804317,997496,182601,null,null,394193,18095237,3266380,182605
Report,2021-01-20,US,null,null,null,null,null,null,null,null,null,441318,808253,null,null,null,null
Admin,2021-01-20,LTC,190862,146752,43386,2357976,2146814,192293,107952,129837,21228,null,null,43386,2146814,192293,21228
Admin,2021-01-21,US,1555506,1283143,253183,23279943,19378380,3519392,829515,1041061,200565,null,null,253193,19378380,3519573,200570
Report,2021-01-21,US,null,null,null,null,null,null,null,null,null,1021093,797857,null,null,null,null
Admin,2021-01-21,LTC,144134,132585,10975,2502110,2279399,203268,107227,130247,22370,null,null,10975,2279399,203268,22369
Admin,2021-01-22,US,1554944,1343564,194908,24834887,20721944,3714300,868531,1092573,212394,null,null,194917,20721944,3714490,212399
Report,2021-01-22,US,null,null,null,null,null,null,null,null,null,1561585,884336,null,null,null,null
Admin,2021-01-22,LTC,126988,122039,4471,2629098,2401438,207739,108899,132269,22799,null,null,4471,2401438,207739,22799
Admin,2021-01-23,US,869892,719963,139767,25704779,21441907,3854067,893068,1128274,222816,null,null,139768,21441907,3854258,222820
Report,2021-01-23,US,null,null,null,null,null,null,null,null,null,1430031,925620,null,null,null,null
Admin,2021-01-23,LTC,96484,67999,28010,2725582,2469437,235749,110527,136861,25791,null,null,28010,2469437,235749,25791
Admin,2021-01-24,US,374806,289828,80523,26079585,21731735,3934590,899324,1140854,228806,null,null,80524,21731735,3934782,228811
Report,2021-01-24,US,null,null,null,null,null,null,null,null,null,1310665,990557,null,null,null,null
Admin,2021-01-24,LTC,63212,43592,19326,2788794,2513029,255075,110590,138883,27745,null,null,19326,2513029,255075,27744
Admin,2021-01-25,US,1285264,821890,447607,27364849,22553625,4382197,930801,1207608,262675,null,null,447613,22553625,4382395,262680
Report,2021-01-25,US,null,null,null,null,null,null,null,null,null,885588,1038776,null,null,null,null
Admin,2021-01-25,LTC,184601,125984,57556,2973395,2639013,312631,110133,140932,30185,null,null,57556,2639013,312631,30185
Admin,2021-01-26,US,1583880,1027226,536669,28948729,23580851,4918866,944671,1251912,292407,null,null,536675,23580851,4919070,292411
